ts_utc,run_name,stage,dt_s,detail
2026-02-10T02:10:52.601Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,524.73,epoch=3 train_loss=0.4119 train_acc=0.8594 train_f1=0.8318 val_loss=0.6449 val_acc=0.7707 val_f1=0.7266 alpha=0.00 tau=5.00
2026-02-10T02:19:39.689Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,527.08,epoch=4 train_loss=0.3917 train_acc=0.8684 train_f1=0.8438 val_loss=0.6285 val_acc=0.7886 val_f1=0.7475 alpha=0.00 tau=5.00
2026-02-10T02:28:27.229Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,527.54,epoch=5 train_loss=0.3772 train_acc=0.8751 train_f1=0.8524 val_loss=0.8367 val_acc=0.7526 val_f1=0.7289 alpha=0.00 tau=5.00
2026-02-10T02:37:13.620Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,526.39,epoch=6 train_loss=0.3656 train_acc=0.8791 train_f1=0.8580 val_loss=0.7019 val_acc=0.7718 val_f1=0.7336 alpha=0.00 tau=5.00
2026-02-10T02:45:59.410Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,525.78,epoch=7 train_loss=0.3571 train_acc=0.8824 train_f1=0.8624 val_loss=0.6697 val_acc=0.7542 val_f1=0.7118 alpha=0.00 tau=5.00
2026-02-10T02:54:44.727Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,525.31,epoch=8 train_loss=0.3470 train_acc=0.8849 train_f1=0.8665 val_loss=0.6840 val_acc=0.7789 val_f1=0.7425 alpha=0.00 tau=5.00
2026-02-10T03:03:32.030Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,527.30,epoch=9 train_loss=0.3397 train_acc=0.8872 train_f1=0.8699 val_loss=0.7206 val_acc=0.7792 val_f1=0.7478 alpha=0.00 tau=5.00
2026-02-10T03:12:23.793Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,531.76,epoch=10 train_loss=0.3348 train_acc=0.8886 train_f1=0.8718 val_loss=0.6817 val_acc=0.7811 val_f1=0.7342 alpha=0.00 tau=5.00
2026-02-10T03:21:13.788Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,529.99,epoch=11 train_loss=0.3278 train_acc=0.8911 train_f1=0.8749 val_loss=0.7037 val_acc=0.7765 val_f1=0.7319 alpha=0.00 tau=5.00
2026-02-10T03:30:02.967Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,529.18,epoch=12 train_loss=0.3234 train_acc=0.8924 train_f1=0.8768 val_loss=0.7105 val_acc=0.7788 val_f1=0.7419 alpha=0.00 tau=5.00
2026-02-10T03:38:56.167Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,533.20,epoch=13 train_loss=0.3180 train_acc=0.8938 train_f1=0.8790 val_loss=0.7788 val_acc=0.7676 val_f1=0.7411 alpha=0.00 tau=5.00
2026-02-10T03:47:51.412Z,p2_kd_tinycnn_a0_t5_seed42,epoch_done,535.24,epoch=14 train_loss=0.3151 train_acc=0.8946 train_f1=0.8803 val_loss=0.7821 val_acc=0.7732 val_f1=0.7441 alpha=0.00 tau=5.00
2026-02-10T03:47:51.414Z,p2_kd_tinycnn_a0_t5_seed42,early_stop,,early_stop at epoch=14 best_epoch=9 best_val_f1=0.747796
2026-02-10T03:48:24.788Z,p2_kd_tinycnn_a0_t5_seed42,leaderboard_written,,path=results/leaderboard.csv
2026-02-10T03:48:24.789Z,p2_kd_tinycnn_a0_t5_seed42,run_done,,
2026-02-10T03:55:27.906Z,p2_kd_tinycnn_a0p3_t3_seed42,load_datasets_start,,cache_dir=results/cache/spectrograms
2026-02-10T03:55:27.916Z,p2_kd_tinycnn_a0p3_t3_seed42,load_datasets_done,,train=250050 val=63056 test=67256
2026-02-10T03:55:27.918Z,p2_kd_tinycnn_a0p3_t3_seed42,device_selected,,device=cpu name=CPU
2026-02-10T03:55:27.930Z,p2_kd_tinycnn_a0p3_t3_seed42,models_initialized,,teacher=crnn teacher_params=73411 student=tinycnn student_params=23491
2026-02-10T03:55:27.930Z,p2_kd_tinycnn_a0p3_t3_seed42,run_start,,teacher=crnn student=tinycnn epochs=50 bs=64 lr=0.001 alpha=0.3 tau=3.0
